words,tags,length
"3695,5570,1950,2241,241,1588,3223,6791,1950,917,5006,1980,5677,557,5260,917,691,2589,1002,0,3461,0,1037,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",35
"3695,241,2241,1980,5677,557,5260,917,691,2589,1002,3215,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",24
"2241,7226,1573,557,5260,917,691,2589,1002,0,167,0,1037,20,6657,2092,241,1965,2092,3141,4059,4448,3724,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",25
"750,1950,1602,917,7762,6906,7762,6440,1950,5570,4884,1950,5570,5496,5675,6440,1950,5570,17,5675,6440,1950,6909,20,4977,7442,7974,1950,1602,5513,20,7431,1886,3835,894,1585,97,8162,6889,1219,4505,7688,3852,241,5238,4155,6889,167,4505,2241,917,6339,6814,4155,6889,1501,4505,684,1573,8225,917,3208,3767,917,3030,894,3695,6651,6440,5570,4884,5570,5496,5675,6440,241,17,5675,6440,917,2895,2336,1585,2895,6748,6440,5570,4884,5570,5496,5675,6440,241,17,5675,6440,2093,551,917,3919,4155,5170,2507,1784,20,7035,1573,3223,5175,3695,1716,1043,20,1043,4404,684,1573,7116,4155,6889,7766,4505,2241,2093,5790,1886,917,8193,3908,3141,917,4660,5570,6061,1709,6418,917,1588,894,5570,97,3993,6889,7562,5570,7035,1573,6906,5794,1950,1602,5513,6250,8095,6639,917,894,1585,97,4277,20,3798,6906,4574,8052,232,7030,4155,6889,7946,927,917,20,6906,4248,7430,232,7030,3993,5175,3307,7349,917,20,7035,1573,6906,8193,2241,2424,5260,917,556,4277,2764,7430,20,649,5260,3839,3993,6889,7035,1573,6567,5773,649,7568,866,3839,917,20,6445,2352,1950,6063,20,1965,7065,2241,7414,2390,917,3583,3993,6889,5175,2924,3307,7349,917,20,7035,1573,4041,232,7030,4448,7180,8119,2241,5130,1803,5260,4460,7431,5654,5636,3993,6889,7035,1573,6906,5794,1950,1602,5513,6250,1937,894,1585,97,4448,7371,7430,20,5175,5260,917,5150,4801,2880,917,20,4003,5416,894,1585,97,4654,2880,917,5150,1339,2352,4155,7035,1573,5495,2880,5260,917,5150,4277,20,3798,2352,401,917,5632,3993,6889,8165,5570,2241,7226,1573,557,1950,917,691,2589,1002,3215,3993,691,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,0,0",327
"2241,7226,1573,557,5260,917,691,2589,1002,0,3461,0,0,1037,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,0,0",26
"3634,5195,917,1588,7527,917,3695,5669,2241,20,7226,1573,557,7065,5669,5260,917,691,2589,1002,5816,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889,3634,917,3695,5669,2241,7226,1573,557,5260,917,691,2589,1002,6996,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",59
"2752,5570,6906,6707,7527,2589,7430,20,3695,3280,917,20,6628,4463,2241,5008,4977,20,7974,1950,1602,5513,20,7431,4737,3835,894,1585,97,7226,1573,7762,5260,8162,6889,1219,4505,2540,241,7805,894,4155,6889,167,4505,4977,917,2041,6627,4155,6889,1501,4505,7678,241,2708,6858,2291,383,2708,6760,3208,3767,917,3695,2105,2336,4155,6889,7766,4505,5170,3695,1002,7576,2105,20,4977,7442,1886,3417,3767,917,7576,2105,7491,4155,6889,3461,4505,3695,917,7467,4924,894,4155,6889,2362,4505,7035,1573,7409,917,4977,2093,5790,1886,917,8193,3908,3141,917,4660,5570,6061,5570,3638,1543,1709,1937,917,1588,894,1585,97,4155,6889,2946,4505,1950,5008,3695,1954,6909,20,199,1886,3030,894,4734,4816,917,6418,7274,4938,3993,6889,7562,5570,4275,894,1585,97,2924,6226,917,20,7035,1573,3798,5773,7259,5924,4977,2683,1886,1937,894,1585,97,3993,6889,8165,5570,7035,1573,5794,4977,917,1950,1602,5513,6250,2848,1837,2093,7777,894,1585,97,4277,20,3798,5773,232,7030,4155,7946,927,917,20,3798,6906,4248,7430,232,7030,20,932,6707,765,6639,917,5226,3993,4180,7030,4277,2880,3307,7349,917,20,7035,1573,6906,8193,4977,2424,5260,917,556,4277,2764,7430,20,649,5260,917,3839,4155,2924,3307,7349,917,20,7035,1573,3798,4041,232,7030,4448,7180,8119,4977,5130,1803,5260,4460,20,7431,5654,5636,3993,6889,2691,5570,7035,1573,4041,5794,4977,917,1950,1602,5513,6250,2848,1837,2093,7777,894,1585,97,4448,7371,7430,20,5175,3307,7349,8275,5260,917,5150,4801,2880,917,20,4003,5416,894,1585,97,20,2600,4654,2880,917,5150,1339,2352,20,7035,1573,5495,2880,5260,917,5150,4277,20,2352,401,917,5632,3993,6889,3230,5570,5170,3695,6906,7956,7576,2105,532,6702,917,20,4977,6212,6125,2092,241,1965,2092,3695,6610,4277,4248,7430,4679,7035,1573,8281,2352,917,1950,3993,6889,6148,5570,4977,7226,1573,557,5260,917,691,2589,1002,6996,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,0,0",386
"2241,5175,5677,557,1602,4463,241,1906,3995,917,691,2589,1002,3461,0,1037,20,2241,5175,5677,557,1602,403,1950,917,691,2589,1002,0,167,0,1037,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,0,0",44
"7274,3482,5677,7762,5260,917,691,2589,1002,0,3461,0,1037,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0",25
"2752,5570,6906,6707,7527,2589,7430,20,3695,1702,6707,1267,3836,633,917,20,6628,2241,5008,4977,20,7974,1950,1602,5513,20,7431,4737,3835,894,1585,97,7226,1573,7762,5260,8162,6889,1219,4505,2540,241,7805,894,4155,6889,167,4505,4977,917,2041,6627,4155,6889,1501,4505,8051,3767,917,2895,894,4332,383,6418,917,2895,3203,6436,5570,4264,5570,3732,6250,7534,2740,4155,6889,7766,4505,3870,6628,375,7411,7762,1950,20,2382,6702,6212,1886,1758,3140,5570,375,2041,6627,1709,4938,4155,6889,3461,4505,7035,1573,7409,917,4977,2093,5790,1886,917,8193,3908,3141,917,4660,5570,6061,5570,3638,1543,1709,1937,917,5901,894,1585,97,3993,6889,7562,5570,4275,894,1585,97,2924,6226,917,20,7035,1573,3798,5773,7259,5924,4977,2683,1886,1937,894,1585,97,3993,6889,8165,5570,7035,1573,6906,5794,4977,917,1950,1602,5513,6250,2848,1837,2093,7777,894,5570,97,4277,20,3798,5773,232,7030,4155,7946,927,917,20,3798,6906,4248,7430,232,7030,20,932,6707,765,6639,917,5226,3993,4180,7030,4277,2880,3307,7349,917,20,7035,1573,6906,8193,4977,2424,5260,917,556,4277,2764,7430,20,649,5260,917,3839,4155,2924,3307,7349,917,20,7035,1573,3798,4041,232,7030,4448,7180,8119,4977,5130,1803,5260,4460,20,7431,5654,5636,3993,6889,2691,5570,7035,1573,4041,5794,4977,917,1950,1602,5513,6250,2848,1837,2093,7777,894,1585,97,4448,7371,7430,20,5175,3307,7349,8275,5260,917,5150,4801,2880,917,20,4003,5416,894,1585,97,20,2600,4654,2880,917,5150,1339,2352,20,7035,1573,5495,2880,5260,917,5150,4277,20,2352,401,917,5632,3993,6889,3230,5570,4977,7226,1573,557,5260,917,691,2589,1002,5816,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",337
"2241,1980,5677,557,5260,917,691,2589,1002,0,3461,0,1037,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",25
"1032,0,4977,1980,5677,557,5260,917,691,2589,1002,0,3461,0,1037,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,0,0",27
"2241,1980,5677,557,1602,788,633,1950,5570,403,1950,1585,1027,3836,403,1950,917,691,1002,0,167,0,1037,20,6657,2092,241,1965,2092,3141,4059,4448,3724,3993,6889,2241,1980,5677,557,1602,4463,1585,3684,1950,917,691,1002,0,3461,0,1037,20,6657,2092,241,1965,2092,3141,4059,4448,3724,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",63
"7035,1573,6906,5794,1950,1602,5513,6250,8095,6639,917,894,1585,97,4277,20,3798,5773,232,7030,4155,7946,927,917,20,6906,0,1207,0,4129,232,7030,3993,5175,3307,7349,917,20,7035,1573,6906,8193,2241,2424,5260,917,556,4277,0,3796,0,4129,20,649,5260,3839,3993,6889,7035,1573,6567,5773,649,7568,866,3839,917,20,6445,2352,1950,6063,20,1965,7065,2241,7414,2390,917,3583,3993,6889,5175,2924,3307,7349,917,20,7035,1573,4041,232,7030,4448,0,1501,0,4608,8119,2241,5130,1803,5260,4460,7431,5654,5636,3993,6889,7035,1573,6906,5794,1950,1602,5513,6250,1937,894,1585,97,4448,0,3073,0,4129,20,5175,5260,917,5150,4801,2880,917,20,4003,5416,894,1585,97,4654,2880,917,5150,1339,2352,4155,7035,1573,5495,2880,5260,917,5150,4277,20,3798,2352,401,917,5632,3993,6889,7380,0,0,691,0,2241,7226,1573,557,5260,917,691,2589,1002,0,167,0,1037,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,0,0",193
"2241,1980,5677,557,5260,917,691,2589,1002,3461,1037,20,6657,2092,5669,1965,2092,3141,4059,4448,3724,3993,6889,794,917,2352,6889","0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,0,0,0,0,0,0",27
"2241,7226,1573,557,5260,917,691,1002,0,3461,0,1037,20,6657,2092,241,1965,2092,3141,4059,4448,3724,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",24
